*2020_STATIONINFO_INFOSTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DEFINITIONS_DÉFINITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
************************************2020_STATIONINFO_INFOSTATION************************************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,P/T,Postal_Code,Timezone,Latitude,Longitude,Elevation,Start_Year,End_Year,Combined_Stations,Inlet_Height,Network,SO2,CO,NO2,NO,NOX,O3,PM_25_Continuous,PM_10_Continuous,PM_2.5_RM,PM10-2.5,PM2.5_SPEC,VOC,Carbonyl,PAH,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
Identifiant_SNPA,Nom de la station,Statut,Emplacement_Address,Ville,P/T,Code_postal,Fuseau_horaire,Latitude,Longitude,Élévation,Début_année,Fin_année,Stations_combinées,Hauteur_entrée,Réseau,SO2,CO,NO2,NO,NOX,O3,PM25_en_continu,PM10_en_continu,PM_2.5_MR,PM10-2.5,PM2.5_SPEC,COV,Carbonyle,HAP,Type_de_site,Urbanisation,Quartier,Utilisation_du_sol,Échelle,PC,CD,CSD,CMA/CA,SGQA_zones_atmosphérique,Sites_principaux
103501,SENIOR CITIZEN CENTRE,0,SENIOR CITIZEN CENTRE,CASTLEGAR,BRITISH COLUMBIA,,-8,49.3,-117.66667,596,1990-01-04,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Castlegar (B.C.),03. Central Kootenay,"Central Kootenay J, RDA 03 058","907. Nelson, CA/AR",Southern Interior,
103502,CASTLEGAR ZINIO PLACE,1,801 9TH AVENUE,CASTLEGAR,BRITISH COLUMBIA,V1N 1M6,-8,49.317698,-117.661527,407,2011-01-01,,,,N,X,,X,X,X,X,X,X,,,,,,,PS,SU,P2,R,NE,Castlegar (B.C.),03. Casltegar,"Castlegar, CY 03 058","907. Nelson, CA/AR",Southern Interior,
103601,AGASSIZ MUNICIPAL HALL,0,Cheam Ave,AGASSIZ,BRITISH COLUMBIA,,-8,49.13539,-122.30371,31,1992-01-08,,,,N,,,,,,,,,,,,,,,PE,LU,P3,R,na,Abbotsford (B.C.),09. Fraser Valley,"Mission, DM 09 056","932. Abbotsford-Mission, CMA/RMR",Lower Fraser Valley,
103602,MISSION,1,32964 9th Avenue,MISSION,BRITISH COLUMBIA,V2V 2J1,-8,49.14149,-122.311078,74,2014-01-01,,,,N,,,X,X,X,X,X,,,,,,,,PE,LU,P3,R,NE,Abbotsford (B.C.),09. Fraser Valley,"Abbotsford, CY 09 052","932. Abbotsford-Mission, CMA/RMR",Lower Fraser Valley,
103701,CHETWYND,1,WINDREM ELEMENTARY SCHOOL,CHETWYND,BRITISH COLUMBIA,V0C 1J0,-7,55.6699,-121.632,582,1995-01-01,,,,N,,,,,,,,,X,,,,,,PE,SU,P2,R,RE,none,55. Peace River,"Peace River E, RDA 55 023",,Northeast,2
103702,PINE RIVER GAS PLANT,1,GAS PLANT SITE,PINE RIVER,BRITISH COLUMBIA,,-7,55.574531,-121.921247,1159,2005-01-01,,,,N,X,,,,,,,,,,,,,,PS,NU,P1,F,NE,none,55. Peace River,"Peace River E, RDA 55 023",,Northeast,
103703,PINE RIVER HASLER,0,GAS PLANT SITE,CHETWYND,BRITISH COLUMBIA,,-7,55.60376,-121.96866,602,2005-01-01,2008-12-31,,,N,X,,,,,,,,,,,,,,RB,NU,P1,F,na,none,55. Peace River,"Peace River E, RDA 55 023",,Northeast,
103704,PINE RIVER HASSLER_60,1,PINE RIVER GAS PLANT,PINE RIVER,BRITISH COLUMBIA,,-7,55.6056,-121.9722,610,2010-01-01,,,,N,X,,,,,,,,,,,,,,RB,NU,P1,F,NE,none,55. Peace River,"Peace River E, RDA 55 023",,Northeast,
103801,FORT ST. JAMES,0,FORT ST. JAMES,FORT ST. JAMES,BRITISH COLUMBIA,,-8,54.44306,-124.25417,699,1994-01-10,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Fort St. James (B.C.),51. Bulkley-Nechako,"Fort St. James, DM 51 013",,Central Interior,
103901,RIVERLODGE,1,651 COLUMBIA AVE W,KITIMAT,BRITISH COLUMBIA,V8C 1V4,-8,54.05389,-128.671436,18,1998-01-01,,,4,N,X,,,,,,X,X,,,,,,,PE,SU,P2,R,NE,Kitimat (B.C.),49. Kitimat-Stikine,"Kitimat, DM 49 005","960. Kitimat, CA/AR",Coastal,
103902,KITIMAT HAUL ROAD,1,HAULAGE ROAD,KITIMAT,BRITISH COLUMBIA,,-8,54.029194,-128.70269,11,2005-01-01,,,4,N,X,,,,,,X,X,,,,,,,PS,NU,P2,I,MD,none,49. Kitimat-Stikine,"Kitimat, DM 49 005","960. Kitimat, CA/AR",Coastal,
103903,KITIMAT RAIL,0,CN RAIL YARD,KITIMAT,BRITISH COLUMBIA,,-8,54.06111,-128.68722,20,2005-01-01,2010-12-08,,,N,X,,X,X,X,,X,,,,,,,,PE,SU,P2,I,na,Kitimat (B.C.),49. Kitimat-Stikine,"Kitimat, DM 49 005","960. Kitimat, CA/AR",Coastal,
103904,KITIMAT WHITESAIL,1,1332 LAHAKAS BLVD NORTH,KITIMAT,BRITISH COLUMBIA,V8C 1G8,-8,54.066909,-128.639131,94,2005-01-01,,,4,N,X,,,,,,X,,,,,,,,PE,SU,P2,R,NE,Kitimat (B.C.),49. Kitimat-Stikine,"Kitimat, DM 49 005","960. Kitimat, CA/AR",Coastal,
103905,KITIMAT HAISLA VILLAGE,1,347 HAISLA AVENUE,KITIMAT,BRITISH COLUMBIA,V0T 2B0,-8,53.973228,-128.650768,5,2010-01-01,,,,N,X,,,,,,X,,,,,,,,RB,NU,P2,I,NE,none,49. Kitimat-Stikine,"Kitamat 2, IRI 49 803",,Coastal,
103906,KITIMAT RIO TINTO ALCAN PLANT_60,0,#1 SMELTERSITE ROAD,KITIMAT,BRITISH COLUMBIA,,-8,54.0194,-128.7042,17,2010-07-09,2014-12-31,,,N,X,,,,,,X,,,,,,,,PS,NU,P1,O,MD,none,49. Kitimat-Stikine,"Kitimat, DM 49 020",,Coastal,
103907,KITIMAT INDUSTRIAL AVE,0,,KITIMAT,BRITISH COLUMBIA,,-8,54.061,-128.688,,,,,,N,X,,,,,,,,,,,,,,PE,SU,P2,I,na,none,49. Kitimat-Stikine,"Kitimat, DM 49 005",,Coastal,
104001,RCMP BUILDING,0,3402 30TH STREET,VERNON,BRITISH COLUMBIA,V1T 5E5,-8,50.26714,-119.27067,394,1989-01-10,,,,N,,,,,,,,,,,,,,,PE,MU,P3,R,na,Vernon (B.C.),37. North Okanagan,"Vernon, CY 37 014","918. Vernon, CA/AR",Southern Interior,
104002,COLDSTREAM RANCH,0,COLDSTREAM RANCH,VERNON,BRITISH COLUMBIA,,-8,50.2234,-119.1938,487,1999-01-01,,,,N,,,,,,,,,,,,,,,PE,MU,P2,A,na,Vernon (B.C.),37. North Okanagan,"Coldstream, DM 37 010","918. Vernon, CA/AR",Southern Interior,
104003,VERNON SCIENCE CENTRE,1,2704 HIGHWAY 6,VERNON,BRITISH COLUMBIA,V1T 5G5,-8,50.260617,-119.270723,476,2002-01-01,,,3,N,,,X,X,X,X,X,X,,,,,,,T,MU,P3,R,MD,Vernon (B.C.),37. North Okanagan,"Coldstream, DM 37 010","918. Vernon, CA/AR",Southern Interior,
104101,CITY HALL,1,"2217 4TH ST. , CITY HALL",GRAND FORKS,BRITISH COLUMBIA,V0H 1H0,-8,49.031168,-118.439088,517,2007-01-01,,,,N,,,,,,,X,,,,,,,,PE,SU,P2,R,NE,Grand Forks (B.C.),05. Kootenay Boundary,"Grand Forks, CY 05 032",,Southern Interior,
104201,MERRIT PARCEL STREET,0,MERRIT SCHOOL,MERRIT,BRITISH COLUMBIA,,-8,50.105084,-120.792136,597,1990-01-01,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Merrit (B.C.),33. Thompson-Nicola,"Merritt, CY 33 006",,Southern Interior,
104301,TAYLOR TOWNSITE,1,MCMAHON COMPLEX,TAYLOR,BRITISH COLUMBIA,V0C 2K0,-7,56.150186,-120.686985,474,1998-01-01,,,4,N,X,,X,X,X,X,,,,,,,,,PS,NU,P2,O,NE,none,55. Peace River D,"Taylor, DM 55 030","977. Fort St. John, CA/AR",Northeast,
104302,TAYLOR SOUTH HILL,1,PINGLE CREEK ROAD,TAYLOR,BRITISH COLUMBIA,,-7,56.105871,-120.662779,689,2005-01-01,,,,N,X,,,,,,,,,,,,,,RB,NU,P1,F,MD,none,55. Peace River D,"Peace River D, RDA 55 021","977. Fort St. John, CA/AR",Northeast,
104303,BESSBOROUGH 237 ROAD,1,237 ROAD,BESSBOROUGH,BRITISH COLUMBIA,V0C 1B0,-7,55.7919,-120.4836,665,2016-01-01,,,,N,X,,,,,,,,,,,,,,RB,NU,P1,A,MD,none,55. Peace River D,"Peace River D, RDA 55 021",,Northeast,
104304,FAMINGTON COMMUNITY HALL,0,4794 PARKLAND ROAD,FARMINGTON,BRITISH COLUMBIA,V0C 1NO,-7,55.913779,-120.533749,696,28/01/2014,2014-12-31,,,N,X,,,,,,,,,,,,,,RB,NU,P1,A,MD,none,55. Peace River D,"Peace River D, RDA 55 021",,Northeast,
104305,TOMSLAKE 197 ROAD EAST,0,14927 OLD EDMONTON HIGHWAY,TOMSLAKE,BRITISH COLUMBIA,V0C 2L0,-7,55.626847,-120.074103,765,2014-01-01,2014-12-31,,,N,X,,,,,,,,,,,,,,RB,NU,P1,A,MD,none,55. Peace River D,"Peace River D, RDA 55 021",,Northeast,
104401,PORT EDWARD PACIFIC,0,770 PACIFIC STREET,PORT EDWARD,BRITISH COLUMBIA,,-8,54.22083,-130.28972,39,1999-01-01,17/03/2005,,,N,,,,,,,,,,,,,,,RB,NU,P1,R,na,none,47. Skeena-Queen Charlotte,"Port Edward, DM 47 007","955. Prince Rupert, CA/AR",Coastal,
104501,QUADRA ISLAND LIGHTHOUSE,0,LIGHTHOUSE ROAD,QUADRA ISLAND,BRITISH COLUMBIA,,-8,49.99972,-125.19444,17,1999-01-01,2009-12-31,,,N,,,,,,,,X,,,,,,,PE,MU,P3,R,na,Campbell River (B.C.),47. Skeena-Queen Charlotte,"Port Edward, DM 47 007","955. Prince Rupert, CA/AR",Georgia Strait,
104601,TELKWA,0,1304 BIRCH STREET,TELKWA,BRITISH COLUMBIA,,-8,54.691482,-127.054334,515,1999-01-01,24/06/2015,,2,N,,,,,,,X,,,,,,,,PE,SU,P2,R,NE,Telkwa (B.C.),51. Bulkley-Nechako,"Telkwa, VL 51 038",,Central Interior,
104701,GALLOWAY RAPIDS,0,HIGHWAY 16,PRINCE RUPERT,BRITISH COLUMBIA,,-8,54.25972,-130.26806,0,1999-01-01,21/12/2004,,,N,,,,,,,,X,,,,,,,RB,NU,P1,F,na,none,47. Skeena-Queen Charlotte,"Prince Rupert, CY 47 012","955. Prince Rupert, CA/AR",Coastal,
104801,DUNCAN DEYKIN AVENUE,1,6364 DEYKIN AVENUE,DUNCAN,BRITISH COLUMBIA,V9L 5R2,-8,48.80255,-123.646402,62,1999-01-01,,,2,N,,,,,,,X,,,,,,,,PE,SU,P2,R,UR,Duncan (B.C.),19. Cowichan Valley,"North Cowichan, DM 19 008","937. Duncan, CA/AR",Georgia Strait,
104802,DUNCAN CRAN SCHOOL,0,DUNCAN CRAN SCHOOL,DUNCAN,BRITISH COLUMBIA,,-7,56.2358,-120.815,688,,,,,N,,,,,,,,,,,,,,,PE,SU,P3,R,na,Duncan (B.C.),55. Peace River,"Fort St. John, CY 55 034","977. Fort St. John, CA/AR",Northeast,
104803,DUNCAN CAIRNSMORE,0,490 CAIRNSMORE STREET,DUNCAN,BRITISH COLUMBIA,,-8,48.784854,-123.715846,62,2009-01-07,15/1/2018,104804,,N,,,X,X,X,X,X,,,,,,,,PE,SU,P3,R,NE,Duncan (B.C.),19. Cowichan Valley,"Duncan, CY 19 012","937. Duncan, CA/AR",Georgia Strait,
104804,DUNCAN COLLEGE STREET,1,1050 COLLEGE STREET,DUNCAN,BRITISH COLUMBIA,V9L 2E7,-8,48.786114,-123.717307,34,2018-02-01,,104803,,N,,,X,X,X,X,X,,,,,,,,PE,SU,P3,R,NE,Duncan (B.C.),19. Cowichan Valley,"Duncan, CY 19 012","937. Duncan, CA/AR",Georgia Strait,
104901,GENELLE,0,GENELLE,GENELLE,BRITISH COLUMBIA,,-8,49.2075,-117.697,432,1999-01-01,,,,N,,,,,,,,,,,,,,,RB,NU,P2,R,na,none,05. Kootenay Boundary,"Kootenay Boundary B, RDA 05 030",,Southern Interior,
105001,MEADOW PARK,1,MEADOW PARK,WHISTLER,BRITISH COLUMBIA,V0N 1B8,-8,50.144285,-122.960402,638,2001-01-01,,,2,N,,,X,X,X,X,X,,,,,,,,PE,SU,P2,P,NE,Whistler (B.C.),31. Squamish-Lillooet,"Whistler, DM 31 020",,Georgia Strait,
105101,FIREHALL,1,"Firehall, 3382 11 street",HOUSTON,BRITISH COLUMBIA,V0J 1Z0,-8,54.398594,-126.646833,602,2000-01-01,,,2,N,,,,,,,X,X,,,,,,,PE,SU,P2,R,NE,Houston (B.C.),51. Bulkley-Nechako,"Houston, DM 51 034",,Central Interior,
105201,FIRE CENTRE,1,"#8 4TH AVE., FIRE CENTRE",BURNS LAKE,BRITISH COLUMBIA,V0J 1E0,-8,54.230731,-125.764354,710,2000-01-01,,,2,N,,,,,,,X,X,,,,,,,T,SU,P2,R,NE,Burns Lake (B.C.),51. Bulkley-Nechako,"Burns Lake, VL 51 022",,Central Interior,
105301,LANGDALE ELEMENTARY,1,1551 JOHNSON RD.,LANGDALE,BRITISH COLUMBIA,V0N 1V6,-8,49.438848,-123.479185,90,1998-01-01,,,5,N,X,,X,X,X,,X,,,,,,,,PE,SU,P2,R,NE,Gibsons (B.C.),29. Sunshine Coast,"Sunshine Coast F, RDA 29 028",,Georgia Strait,
105401,BOSTON BAR RCMP STATION,0,47864 OLD BOSTON BAR ROAD,BOSTON BAR,BRITISH COLUMBIA,V0K 1C0,-8,49.86583,-121.4425,162,2001-01-01,2001-12-31,,,N,,,,,,,,,,,,,,,RB,NU,P1,R,na,none,09. Fraser Valley,"Fraser Valley A, RDA 09 014",,Lower Fraser Valley,
105501,NP CULTURAL CENTRE,0,10015 100TH AVENUE,FORT ST. JOHN,BRITISH COLUMBIA,V1J 1Y7,-7,56.245855,-120.848363,692,2001-01-01,15/10/2015,,5,N,,,,,,,,X,,,,,,,PE,SU,P3,R,NE,Fort St. John (B.C.),55. Peace River,"Fort St. John, CY 55 034","977. Fort St. John, CA/AR",Northeast,
105502,FT ST JOHN-FEHR RESIDENCE,0,FT ST JOHN-FEHR RESIDENCE,FORT ST. JOHN,BRITISH COLUMBIA,,-7,56.2433,-120.7644,677,,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Fort St. John (B.C.),55. Peace River,"Peace River C, RDA 55 042","977. Fort St. John, CA/AR",Northeast,
105503,DOIG RIVER CULTURAL CENTRE,0,4356 DOIG ROAD,DOIG RIVER,BRITISH COLUMBIA,,-7,56.5781,-120.4975,552,2014-01-01,2015-12-31,,,N,,,,,,X,,,,,,,,,RB,NU,P1,F,MD,none,55. Peace River,"Doig River 206, IRI 55 804",,Northeast,
105504,FORT ST JOHN LEARNING CENTRE,1,10511 99 AVENUE,FORT ST. JOHN,BRITISH COLUMBIA, V1J 1V6,-7,56.24473,-120.8561,679,2014-01-01,,,,N,X,,X,X,X,X,X,X,,,,,,,PE,SU,P3,R,MD,Fort St. John (B.C.),55. Peace River,"Fort St. John, CY 55 034","977. Fort St. John, CA/AR",Northeast,
105601,OSOYOOS SHAW GARDENS,0,6601 89TH STREET,OSOYOOS,BRITISH COLUMBIA,V0H 1V0,-8,49.0375,-119.43833,291,2001-01-08,2012-10-09,,,N,X,,X,X,X,X,X,X,,,,,,,PE,SU,P2,R,na,Osoyoos,07. Okanagan-Similkameen A,"Osoyoos 1, IRI 07 802",,Southern Interior,
105602,OSOYOOS EC WEATHER STN,0,OSOYOOS EC WEATHER STN,OSOYOOS,BRITISH COLUMBIA,,-8,49.028494,-119.440869,0,,,,,N,,,,,,,,,,,,,,,T,SU,P2,R,na,Osoyoos,07. Okanagan-Similkameen A,"Osoyoos 1, IRI 07 802",,Southern Interior,
105603,OLIVER STP AIR,0,OLIVER STP AIR,OSOYOOS,BRITISH COLUMBIA,,-8,49.179028,-119.544694,0,,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Osoyoos,07. Okanagan-Similkameen A,"Osoyoos 1, IRI 07 802",,Southern Interior,
105604,OSOYOOS CANADA CUSTOMS,0,202 HWY 97 SOUTH,OSOYOOS,BRITISH COLUMBIA,,-8,49.05584,-119.50792,302,2004-01-11,2012-09-09,,,N,X,X,X,X,X,X,X,,,,,,,,RB,NU,P2,A,UR,Osoyoos,07. Okanagan-Similkameen A,Okanagan-Similkameen A,,Southern Interior,
105701,"W.E. GRAHAM SCHOOL ROOF, SLOCAN",0,"W.E. GRAHAM SCHOOL ROOF, SLOCAN",SLOCAN,BRITISH COLUMBIA,V0G 2C0,-8,49.7633,-117.4703,553,2000-01-01,,,,N,,,,,,,,,,,,,,,RB,NU,P1,R,na,none,03. Central Kootenay,"Slocan, VL 03 019",,Southern Interior,
105801,STEWART,0,STEWART,STEWART,BRITISH COLUMBIA,V0T 1W0,-8,55.9419,-129.9889,16,,,,,N,,,,,,,,,,,,,,,RB,NU,P1,R,na,none,49. Kitimat-Stikine,"Stewart, DM 49 032",,Coastal,
105901,CASTLEGAR FIRE HALL,0,CASTLEGAR FIRE HALL,CASTLEGAR,BRITISH COLUMBIA,,-7,50,-115,1661,,,,,N,,,,,,,,,,,,,,,PE,SU,P1,R,na,Castlegar (B.C.),01. East Kootenay,"East Kootenay A, RDA 01 017","905. Cranbrook, CA/AR",Southern Interior,
105902,KOKANEE PARK,0,KOKANEE PARK,CASTLEGAR,BRITISH COLUMBIA,,-8,49.296,-117.655,474,,,,,N,,,,,,,,,,,,,,,T,SU,P2,R,na,Castlegar (B.C.),03. Central Kootenay,"Castlegar, CY 03 045","907. Nelson, CA/AR",Southern Interior,
106001,HEIMBECKER'S PROPERTY,0,HEIMBECKER'S PROPERTY,MCBRIDE,BRITISH COLUMBIA,,-8,53.3087,-120.1794,728,,,,,N,,,,,,,,,,,,,,,RB,NU,P2,R,na,none,53. Fraser-Fort George,"McBride, VL 53 012",,Central Interior,
106101,VALEMOUNT FIREHALL,1,1380 5TH AVE. ,VALEMOUNT,BRITISH COLUMBIA,V0E 2Z0,-8,52.832459,-119.269821,800,2015-01-01,,,,N,,,,,,,X,,,,,,,,RB,NU,P2,R,na,none,53. Fraser-Fort George,"Valemount, Vl 53 007",,Central Interior,
106201,COMINCO STATION,0,COMINCO STATION,NORTHPORT,BRITISH COLUMBIA,,-8,48.9256,-117.7797,441,,,,,N,,,,,,,,,,,,,,,RB,NU,P2,R,na,none,,,,Central Interior,
106301,NEW AIYANSH,0,NEW AIYANSH,NEW AIYANSH,BRITISH COLUMBIA,,-8,55.2197,-129.0906,90,,,,,N,,,,,,,,,,,,,,,RB,NU,P2,F,na,none,49. Kitimat-Stikine,"Nisga'a, NL 49 035",,Coastal,
106401,ROBSON,0,3113 CHARLESTON ROAD,ROBSON,BRITISH COLUMBIA,,-8,49.337031,-117.698275,441,2005-01-01,2012-01-03,,,N,X,,,,,,,,,,,,,,PS,SU,P2,O,NE,Castlegar (B.C.),03. Central Kootenay,"Central Kootenay J, RDA 03 058","907. Nelson, CA/AR",Southern Interior,
106501,Fort Nelson Brucker Ranch,0,BLOCK A of DISTRICT LOT 1676,FORT NELSON,BRITISH COLUMBIA,,-8,58.57778,-122.58944,483,2005-01-01,20/09/2005,,,N,X,,,,,,,,,,,,,,PE,SU,P1,R,na,Fort Nelson (B.C.),59. Northern Rockies,"Northern Rockies, RGM 59 007",,Northeast,
106502,Fort Nelson Chalo School,0,CHALO ROAD (FIRST NATIONS RESERVE),FORT NELSON,BRITISH COLUMBIA,,-8,58.74806,-122.66222,384,2005-01-01,2009-02-07,,,N,,,,,,,X,X,,,,,,,PE,SU,P1,R,na,Fort Nelson (B.C.),59. Northern Rockies,"Fort Nelson 2, IRI 59 806",,Northeast,
106503,Fort Nelson Townsite,0,VILLAGE STREET,FORT NELSON,BRITISH COLUMBIA,,-8,58.81028,-122.70417,456,2005-01-01,21/9/2005,,,N,X,,,,,,,,,,,,,,PE,SU,P2,R,na,Fort Nelson (B.C.),59. Northern Rockies,"Northern Rockies, RGM 59 007",,Northeast,
106600,PEMBERTON SIGNAL HILL,0,PORTAGE ROAD,PEMBERTON,BRITISH COLUMBIA,,-8,50.31355,-122.78987,211,,,,,N,,,,,,,,,,,,,,,PE,SU,P2,R,na,Pemberton (B.C.),31. Squamish-Lillooet,"Pemberton, VL 31 012",,Georgia Strait,
106700,CROFTON ESCARPMENT WAY,0,1821 ESCARPMENT WAY,CROFTON,BRITISH COLUMBIA,,-8,48.838,-123.6552,128,2009-01-01,2013-12-31,106702,,N,X,,X,X,X,,X,,,,,,,,RB,NU,P2,F,UR,none,19. Cowichan Valley,"North Cowichan, DM 19 008","937. Duncan, CA/AR",Georgia Strait,
106701,CROFTON SUBSTATION,1,8541 HAY ROAD,CROFTON,BRITISH COLUMBIA,,-8,48.874529,-123.653929,22,2009-01-01,,,,N,X,,X,X,X,,X,,,,,,,,PS,NU,P2,R,MD,Crofton (B.C.),19. Cowichan Valley,"North Cowichan, DM 19 008","937. Duncan, CA/AR",Georgia Strait,
106702,1821 ESCARPMENT WAY,0,1427 Georgia Park Heights Rd,CROFTON,BRITISH COLUMBIA,V9L 5W7,-8,48.849649,-123.637031,150,2014-01-01,20/12/2018,106700,,N,X,,,,,,X,,,,,,,,PS,NU,P2,F,na,none,19. Cowichan Valley,"North Cowichan, DM 19 008","937. Duncan, CA/AR",Georgia Strait,
106800,UCLUELET AMPHITRITE POINT,0,COAST GUARD DRIVE,UCLUELET,BRITISH COLUMBIA,,-8,48.921799,-125.541209,14,13/05/2010,2017-01-08,,,N,X,X,X,X,X,X,X,X,,,,,,,RB,SU,P2,W,UR,Ucluelet (B.C.),23. Alberni-Clayoquot,"Ucluelet, DM 23 019",,Coastal,
106900,VANDERHOOF BAM,1,2441 BUTE ROAD ,VANDERHOOF,BRITISH COLUMBIA,V0J 3A0,-8,54.016516,-124.005856,637,2009-01-01,,,,N,,,,,,,X,,,,,,,,PE,SU,P2,R,NE,Vanderhoof (B.C.),51. Vanderhoof,"Vanderhoof, DM 51 019",,Central Interior,
107000,RUMBLE BEACH HOSPITAL,0,1090 MARINE ROAD,PORT ALICE,BRITISH COLUMBIA,,-8,50.425418,-127.488513,3,2009-01-01,23/06/2015,,,N,X,,,,,,,,,,,,,,PS,NU,P2,F,NE,none,43. Mount Waddington,"Port Alice, VL 43 017",,Coastal,
107001,PORT ALICE LAKE ROAD,0,LAKE ROAD,PORT ALICE,BRITISH COLUMBIA,,-8,50.377968,-127.435293,152,2009-01-01,23/06/2015,,,N,X,,,,,,,,,,,,,,RB,NU,P1,F,NE,none,43. Mount Waddington,"Mount Waddington C, RD 43 031",,Coastal,
107100,COURTENAY ELEMENTARY SCHOOL,1,1540 MCPHEE AVENUE,COURTENAY,BRITISH COLUMBIA,V9N 3A5,-8,49.682603,-124.996222,27,2010-01-01,,,,N,,,X,X,X,X,X,,,,,,,,PE,MU,P3,R,NE,Courtenay (B.C.),26. Courtenay,"Courtenay, CY 26 022","943. Courtenay, CA/AR",Georgia Strait,
107200,STRATHNAVER MEADOWBANK_60,0,PINNACLE PELLET PLANT 41880  HWY 97N,STRATHNAVER,BRITISH COLUMBIA,,-8,53.3002,-122.5214,655,2012-01-01,31/12/2012,,,N,,,,,,,X,X,,,,,,,RB,NU,P1,F,RE,none,41. Cariboo,"Cariboo B, RD 41 021","952. Quesnel, CA/AR",Central Interior,
119001,FEDERAL BUILDING,0,300 MAIN STREET,WHITEHORSE,YUKON,Y1A 2B5,-8,60.72028,-135.05472,639,1974-01-01,1991-12-31,,,N,X,X,X,X,X,,,,,,,,,,PE,SU,P3,R,na,Whitehorse (Y.T.),01. Yukon,"Whitehorse, CY 01 009","990. Whitehorse, CA/AR",Southwest Zone,
119002,ANDREW PHILIPSEN LAW CENTRE,0,2130 - 2ND AVENUE,WHITEHORSE,YUKON,Y1A 5C3,-8,60.72028,-135.05472,639,1995-01-01,2001-12-31,,,N,,,,,,,,,,,,,,,PE,SU,P3,R,na,Whitehorse (Y.T.),01. Yukon,"Whitehorse, CY 01 009","990. Whitehorse, CA/AR",Southwest Zone,
119003,NAPS HOUSE,0,1091 - 1ST AVENUE,WHITEHORSE,YUKON,Y1A 1A1,-8,60.718609,-135.049193,643,2001-01-01,2012-12-31,119004,,N,,X,X,,,X,,,,,,,,,PE,SU,P3,R,na,Whitehorse (Y.T.),01. Yukon,"Whitehorse, CY 01 009","990. Whitehorse, CA/AR",Southwest Zone,
119004,STEELE STREET,1,412 STEELE STREET,WHITEHORSE,YUKON,Y1A 2C8,-8,60.71972,-135.05875,640,2011-01-01,,119003,,N,,,X,X,X,X,X,,X,,,,,,PE,SU,P3,R,NE,Whitehorse (Y.T.),01. Yukon,"Whitehorse, CY 01 009","990. Whitehorse, CA/AR",Southwest Zone,
129001,POST OFFICE SITE,0,50TH AVE. & 49TH STREET,YELLOWKNIFE,NORTHWEST TERRITORIES,X1A 1C0,-7,62.455,-114.37167,188,1974-01-01,31/12/1998,,,N,,,,,,,,,,,,,,,PE,SU,P3,R,na,Yellowknife (N.W.T.),06. Region 6,"Yellowknife, CY 06 023","995. Yellowknife, CA/AR",North Slave,
129002,CITY HALL,0,4807 52ND STREET,YELLOWKNIFE,NORTHWEST TERRITORIES,X1A 2S2,-7,62.45444,-114.37639,187,1996-01-01,2002-12-31,129003,,N,X,,,,,X,,,,,,,,,PE,SU,P3,R,na,Yellowknife (N.W.T.),06. Region 6,"Yellowknife, CY 06 023","995. Yellowknife, CA/AR",North Slave,
129003,YELLOWKNIFE,1,"52ND AVE & 49T STREET, Sir John Franklin High School ",YELLOWKNIFE,NORTHWEST TERRITORIES,X1A 1N9,-7,62.45207,-114.364,193,2003-01-01,,129002,5,N,X,X,X,X,X,X,X,X,X,X,,,,,PE,SU,P3,R,NE,Yellowknife (N.W.T.),06. Region 6,"Yellowknife, CY 06 023","995. Yellowknife, CA/AR",North Slave,2
129101,AIRPORT BLDG.,0,"#7 FORESTRY ROAD, AIRPORT BLDG.",NORMAN WELLS,NORTHWEST TERRITORIES,,-7,65.29174,-126.85873,64,1985-01-04,30/09/1985,,,N,,,,,,,,,,,,,,,RB,NU,P1,O,na,none,02. Region 2,"Norman Wells, T 02 007",,Sahtu,
129102,NORMAN WELLS NW_REGIONAL_OFFICE,1,#7 FORESTRY ROAD N. WELLS ,NORMAN WELLS,NORTHWEST TERRITORIES,X0E 0V0,-7,65.27926,-126.813057,60,2006-01-01,,,,N,X,,X,X,X,X,X,X,,,,,,,RB,NU,P1,R,NE,none,02. Inuvik,"Norman Wells, T 02 007",,Sahtu,
129103,FORT LIARD,0,AIRPORT,FORT LIARD,NORTHWEST TERRITORIES,,-7,60.235937,-123.472869,234,2006-01-01,41274,,,N,X,,X,X,X,X,,X,,,,,,,PS,NU,P2,R,UR,none,04. Region 4,"Fort Liard, HAM 04 009",,Deh Cho,
